entity_type,entity_id,canonical_ids,embedding
student,U00011,"['CANON_JAVA', 'CANON_DATA_ANALYSIS', 'CANON_PYTHON']","[0.05584302172064781, 0.04326741397380829, 0.11182937771081924, -0.0025529435370117426, -0.044102493673563004, 0.018465731292963028, 0.2064332664012909, -0.21835215389728546, -0.07219476252794266, 0.1740543097257614, 0.10183843970298767, 0.05432886630296707, 0.009291788563132286, -0.032601404935121536, 0.0032576972153037786, -0.2618304491043091, 0.12970757484436035, -0.10193055868148804, 0.005628115031868219, 0.14098815619945526, 0.09502201527357101, -0.05726781487464905, 0.19849653542041779, -0.13167062401771545, 0.09303421527147293, -0.12104259431362152, -0.038286250084638596, -0.16372887790203094, 0.03933275118470192, -0.18307232856750488, 0.14287473261356354, -0.05367068573832512, -0.03045455366373062, 0.15599565207958221, 0.1239224374294281, -0.047996848821640015, 0.12221480906009674, -0.12479685992002487, 0.007177141960710287, 0.09195928275585175, 0.21701496839523315, -0.09197807312011719, 0.04198305308818817, -0.14248725771903992, 0.1604761928319931, -0.20855556428432465, -0.12776058912277222, -0.0940343365073204, 0.16717615723609924, 0.05566162243485451, -0.1569911390542984, -0.08814611285924911, 0.07668457180261612, 0.17619042098522186, 0.1243012547492981, -0.16035480797290802, -0.19839595258235931, 0.18940815329551697, -0.14585982263088226, -0.11387582123279572, 0.07280564308166504, 0.02339116670191288, -0.10136296600103378, 0.15537509322166443]"
student,U00012,"['CANON_COMMUNICATION', 'CANON_PYTHON', 'CANON_ML', 'CANON_MARKETING']","[-0.03622732684016228, 0.13711360096931458, 0.2254490852355957, 0.10343240946531296, -0.0634523257613182, 0.06588104367256165, 0.1460113823413849, -0.22252193093299866, -0.015815140679478645, 0.16691359877586365, 0.057277072221040726, 0.10216797888278961, -0.008995525538921356, 0.014694520272314548, 0.08390020579099655, -0.18299537897109985, -0.049062591046094894, -0.15411145985126495, -0.08897306770086288, 0.09751442074775696, 0.10174486041069031, -0.0622112974524498, 0.09489642828702927, -0.023315558210015297, -0.009107313118875027, -0.1867663711309433, -0.087459497153759, -0.16783924400806427, -0.010614912025630474, -0.23840267956256866, 0.15143272280693054, 0.07278364151716232, -0.18322937190532684, 0.16029079258441925, 0.10481137782335281, -0.09905710816383362, 0.05819648876786232, -0.18478421866893768, 0.06699185073375702, 0.12806564569473267, 0.13964934647083282, 0.010236211121082306, -0.039419956505298615, -0.12852276861667633, 0.1684129536151886, -0.22028473019599915, -0.07923124730587006, -0.08460749685764313, 0.12107419222593307, 0.046355489641427994, -0.11842752993106842, -0.02410304918885231, 0.14783324301242828, 0.22155269980430603, 0.03629113733768463, -0.1076435074210167, -0.04019631817936897, 0.14671239256858826, -0.1420881301164627, -0.07440370321273804, 0.10054643452167511, 0.19312170147895813, -0.18003174662590027, 0.1508764922618866]"
student,U00013,"['CANON_DESIGN', 'CANON_CPLUS']","[0.08841867744922638, 0.14267249405384064, 0.18917645514011383, 0.23060432076454163, -0.0840701013803482, -0.08280891180038452, 0.07517058402299881, -0.25374212861061096, -0.21835191547870636, 0.035360440611839294, 0.02561173588037491, -0.08375150710344315, -0.10955335199832916, 0.013416046276688576, -0.06209234148263931, -0.09494122862815857, -0.2231336385011673, -0.028646226972341537, 0.05416761338710785, 0.13032247126102448, 0.007265422027558088, -0.03703492879867554, 0.09602712094783783, 0.1803234964609146, 0.09967619180679321, -0.1832045614719391, -0.18878915905952454, -0.25460803508758545, -0.05874716117978096, 0.005981545429676771, 0.20130734145641327, 0.20306363701820374, -0.15152841806411743, 0.07978545874357224, 0.13671258091926575, -0.12080806493759155, 0.055465199053287506, -0.10421178489923477, 0.26598840951919556, 0.0766548216342926, 0.1300828456878662, -0.06868024915456772, 0.0624140240252018, -0.04767310246825218, 0.0056433225981891155, -0.08742275834083557, 0.012502963654696941, 0.16382908821105957, 0.06954076886177063, 0.00020081644470337778, 0.06325392425060272, 0.09231609106063843, 0.018162958323955536, -0.0757581889629364, 0.1494932621717453, -0.035343416035175323, -0.04580283910036087, 0.1164599135518074, -0.08676479011774063, 0.06870456039905548, 0.20381958782672882, 0.1008046418428421, -0.08207783848047256, 0.1591263711452484]"
student,U00014,"['CANON_MANAGEMENT', 'CANON_COMMUNICATION', 'CANON_DATA_ANALYSIS', 'CANON_SQL', 'CANON_ML']","[0.04282200336456299, 0.11593446880578995, 0.1670638620853424, 0.11816471815109253, -0.04074135422706604, -0.03214748948812485, 0.11828728020191193, -0.21393625438213348, -0.0945436954498291, 0.1766355186700821, 0.08672676235437393, 0.027523625642061234, 0.07796039432287216, 0.06358452141284943, 0.04684607312083244, -0.09244513511657715, -0.040174759924411774, -0.10816877335309982, -0.07371282577514648, 0.12493311613798141, 0.02286728471517563, -0.024502631276845932, 0.09244339913129807, -0.05406995862722397, 0.11704038828611374, -0.16542629897594452, -0.02123584784567356, -0.20903752744197845, -0.004022283013910055, -0.2844502329826355, 0.20114311575889587, 0.1024879440665245, -0.14480318129062653, 0.16104134917259216, 0.1189585030078888, -0.11284729838371277, 0.13061223924160004, -0.11957837641239166, 0.10831013321876526, 0.1448189616203308, 0.12690822780132294, -0.05284066125750542, -0.038072843104600906, -0.1583372801542282, 0.24299512803554535, -0.21935640275478363, -0.1610870659351349, -0.14179112017154694, 0.12239553034305573, 0.017627814784646034, 0.0071547566913068295, -0.0040678284130990505, 0.16176103055477142, 0.19858917593955994, 0.03179194778203964, -0.09751738607883453, -0.0788424015045166, 0.16964222490787506, -0.19173195958137512, -0.028951596468687057, 0.04670644551515579, 0.15935495495796204, -0.11964498460292816, 0.0679238960146904]"
student,U00015,"['CANON_MANAGEMENT', 'CANON_ML', 'CANON_JAVA', 'CANON_MARKETING']","[0.0010448956163600087, 0.11246450245380402, 0.17508545517921448, 0.08065780997276306, -0.06984259188175201, 0.01795855723321438, 0.17854703962802887, -0.17291989922523499, -0.05743282660841942, 0.19585752487182617, 0.09047994017601013, 0.06143227592110634, 0.08329709619283676, 0.03279612958431244, -0.02849511429667473, -0.19402845203876495, -0.003929585684090853, 0.014339529909193516, -0.03461144119501114, 0.049264825880527496, 0.05497026816010475, -0.017862383276224136, 0.2126254439353943, 0.03561173379421234, 0.05418222025036812, -0.23256996273994446, -0.14338341355323792, -0.10931804031133652, -0.06927213072776794, -0.23726730048656464, 0.11355365812778473, 0.13138888776302338, -0.23461125791072845, 0.07759165018796921, 0.15748411417007446, -0.09912396967411041, 0.06467606872320175, -0.23254716396331787, 0.04463683441281319, 0.09881072491407394, 0.12269411981105804, 0.02088567055761814, -0.0905124619603157, -0.08711554855108261, 0.13474571704864502, -0.20489205420017242, -0.05056619271636009, -0.05678684636950493, 0.13220877945423126, 0.0571134127676487, -0.07466792315244675, -0.05974775180220604, 0.13760320842266083, 0.24805565178394318, -0.045739442110061646, -0.14419648051261902, -0.09053858369588852, 0.2406741827726364, -0.19881297647953033, -0.036691535264253616, 0.08781369775533676, 0.15024732053279877, -0.1163138896226883, 0.04151540249586105]"
student,U00016,"['CANON_MARKETING', 'CANON_DESIGN', 'CANON_MANAGEMENT', 'CANON_ML']","[-0.015870586037635803, 0.21473661065101624, 0.18543486297130585, 0.12455665320158005, -0.0971134752035141, -0.0001684910530457273, 0.0669550895690918, -0.2273818552494049, -0.14932949841022491, 0.11964136362075806, 0.024918081238865852, 0.049447622150182724, 0.03350913152098656, 0.07837316393852234, -0.04086756706237793, -0.1061037927865982, -0.11927109956741333, -0.04563897103071213, -0.0632142499089241, 0.10267467051744461, -0.028579188510775566, -0.0336005724966526, 0.1859920620918274, 0.07187364250421524, 0.061129115521907806, -0.20197045803070068, -0.12875588238239288, -0.1597898155450821, -0.10150078684091568, -0.20606662333011627, 0.18266606330871582, 0.2205195277929306, -0.23421652615070343, 0.10458441078662872, 0.11012009531259537, -0.15362010896205902, 0.05378546565771103, -0.2191794514656067, 0.1610574722290039, 0.03962148353457451, 0.1277058720588684, 0.013383191078901291, -0.05491683632135391, -0.02814512699842453, 0.17027747631072998, -0.2474210560321808, -0.03612038865685463, 0.007018945645540953, 0.06110331043601036, 0.0840681865811348, -0.0771007314324379, 0.05349421873688698, 0.18667204678058624, 0.19693905115127563, -0.0038752714172005653, -0.07573623210191727, -0.06622299551963806, 0.13737276196479797, -0.19252121448516846, 0.01066973153501749, 0.07922367006540298, 0.12258262187242508, -0.10576356202363968, 0.023585138842463493]"
student,U00017,"['CANON_CPLUS', 'CANON_SQL']","[0.13725487887859344, 0.101959228515625, 0.11174312233924866, 0.18893229961395264, -0.0286771971732378, -0.138687402009964, 0.1645829677581787, -0.17909356951713562, -0.12255136668682098, 0.11043590307235718, 0.08866141736507416, -0.08185116201639175, -0.01471236813813448, 0.05038396641612053, 0.12712283432483673, -0.07637502998113632, -0.07209055125713348, -0.02265436202287674, -0.009756195358932018, 0.11693120747804642, 0.049888186156749725, 0.054388873279094696, -0.048570211976766586, -0.007798123639076948, 0.1266859769821167, -0.20638848841190338, -0.049866706132888794, -0.259696900844574, -0.022999364882707596, -0.11615023016929626, 0.22134923934936523, 0.04977486655116081, -0.1346147656440735, 0.04604652151465416, 0.21321284770965576, -0.1420315057039261, 0.1357114613056183, -0.030417419970035553, 0.24262261390686035, 0.20555926859378815, 0.042657509446144104, -0.026617256924510002, -0.0059287091717123985, -0.17877578735351562, 0.10010100901126862, -0.12882421910762787, -0.11969707906246185, -0.09486868977546692, 0.1281978040933609, -0.032654907554388046, 0.1854752004146576, -0.08016270399093628, -0.07771889120340347, 0.04313374683260918, 0.1738671213388443, -0.06628106534481049, 0.03035167045891285, 0.11765842139720917, -0.19231247901916504, -0.012262389063835144, 0.1782425493001938, 0.1833597868680954, -0.13963818550109863, 0.16426360607147217]"
student,U00018,"['CANON_PYTHON', 'CANON_ML']","[-0.05259384959936142, 0.04534924402832985, 0.1618620753288269, 0.04301471263170242, -0.06634272634983063, 0.11658798903226852, 0.2584725022315979, -0.1837952733039856, 0.025482073426246643, 0.21827256679534912, 0.048865895718336105, 0.18922287225723267, -0.020482487976551056, -0.13524195551872253, 0.09045717865228653, -0.23856042325496674, 0.03722233325242996, -0.17277005314826965, -0.1251298487186432, 0.09456713497638702, 0.050889864563941956, -0.04220506548881531, 0.04122736304998398, -0.08108685910701752, -0.03899461403489113, -0.17016106843948364, -0.06318990886211395, -0.159127876162529, -0.0034153100568801165, -0.1552407294511795, 0.11362206935882568, 0.021811500191688538, -0.12934976816177368, 0.13397878408432007, 0.08357938379049301, -0.026546524837613106, 0.043565936386585236, -0.13283590972423553, 0.024362880736589432, 0.1430627554655075, 0.14454789459705353, -0.012921842746436596, 0.046978991478681564, -0.11383075267076492, 0.0732155367732048, -0.18786858022212982, 0.05674612522125244, -0.10691933333873749, 0.14090211689472198, 0.06538968533277512, -0.1895022988319397, -0.01206474844366312, 0.03184026479721069, 0.19674931466579437, 0.0586397722363472, -0.08299832791090012, -0.1582532376050949, 0.22202527523040771, -0.08056991547346115, -0.15002524852752686, 0.14461451768875122, 0.12514422833919525, -0.19079472124576569, 0.22677429020404816]"
student,U00019,"['CANON_ML', 'CANON_PYTHON']","[-0.05259384959936142, 0.04534924402832985, 0.1618620753288269, 0.04301471263170242, -0.06634272634983063, 0.11658798903226852, 0.2584725022315979, -0.1837952733039856, 0.025482073426246643, 0.21827256679534912, 0.048865895718336105, 0.18922287225723267, -0.020482487976551056, -0.13524195551872253, 0.09045717865228653, -0.23856042325496674, 0.03722233325242996, -0.17277005314826965, -0.1251298487186432, 0.09456713497638702, 0.050889864563941956, -0.04220506548881531, 0.04122736304998398, -0.08108685910701752, -0.03899461403489113, -0.17016106843948364, -0.06318990886211395, -0.159127876162529, -0.0034153100568801165, -0.1552407294511795, 0.11362206935882568, 0.021811500191688538, -0.12934976816177368, 0.13397878408432007, 0.08357938379049301, -0.026546524837613106, 0.043565936386585236, -0.13283590972423553, 0.024362880736589432, 0.1430627554655075, 0.14454789459705353, -0.012921842746436596, 0.046978991478681564, -0.11383075267076492, 0.0732155367732048, -0.18786858022212982, 0.05674612522125244, -0.10691933333873749, 0.14090211689472198, 0.06538968533277512, -0.1895022988319397, -0.01206474844366312, 0.03184026479721069, 0.19674931466579437, 0.0586397722363472, -0.08299832791090012, -0.1582532376050949, 0.22202527523040771, -0.08056991547346115, -0.15002524852752686, 0.14461451768875122, 0.12514422833919525, -0.19079472124576569, 0.22677429020404816]"
student,U00020,"['CANON_CLOUD', 'CANON_DESIGN', 'CANON_COMMUNICATION', 'CANON_SQL']","[0.004468361381441355, 0.12258214503526688, 0.23473551869392395, 0.0952080637216568, -0.12151869386434555, 0.021784484386444092, 0.035114191472530365, -0.1544153243303299, -0.10711441934108734, 0.07050076127052307, -0.0020176065154373646, 0.025156745687127113, 0.0793110579252243, 0.06215142831206322, -0.07842899113893509, -0.10227185487747192, -0.15338656306266785, -0.09686030447483063, -0.07688415795564651, 0.13111980259418488, 0.01738557405769825, -0.10468665510416031, 0.10216823220252991, 0.14628905057907104, 0.07357839494943619, -0.15367215871810913, -0.13911409676074982, -0.21425379812717438, -0.05005259066820145, -0.2291630208492279, 0.20021098852157593, 0.02747718058526516, -0.1842072755098343, 0.22365395724773407, 0.15310512483119965, -0.15129271149635315, 0.10499440133571625, -0.11651789397001266, 0.15605369210243225, 0.18527089059352875, 0.13954214751720428, -0.031642716377973557, 0.0022567661944776773, -0.13159222900867462, 0.17221523821353912, -0.23703588545322418, -0.17312374711036682, -0.06929083168506622, 0.0839417576789856, 0.06108672916889191, 0.008472787216305733, 0.014056986197829247, 0.12589861452579498, 0.03414003923535347, 0.10376112908124924, -0.10813533514738083, -0.1091236099600792, 0.16257160902023315, -0.1464468538761139, -0.01979231648147106, 0.16804181039333344, 0.1355816125869751, -0.12395529448986053, 0.05202715843915939]"
