entity_type,entity_id,canonical_ids,embedding
student,U00405,"['CANON_0001', 'CANON_0005', 'CANON_0009', 'CANON_0007', 'CANON_0003']","[0.007317305076867342, 0.18927785754203796, 0.1524297446012497, 0.010976741090416908, -0.14717894792556763, -0.02982763573527336, 0.13584281504154205, -0.1861911416053772, -0.06919102370738983, 0.15838752686977386, -0.010628684423863888, 0.10984604805707932, 0.09275338053703308, 0.09492547065019608, 0.05451839044690132, -0.1531306356191635, -0.05643346533179283, -0.06838780641555786, -0.12093839794397354, 0.17513170838356018, 0.026769042015075684, -0.03918694704771042, 0.0680910274386406, -0.025361310690641403, 0.0991828441619873, -0.19163425266742706, -0.09534476697444916, -0.21693548560142517, -0.008363074623048306, -0.23939748108386993, 0.20560313761234283, 0.06059516593813896, -0.14288152754306793, 0.06510770320892334, 0.0896821916103363, -0.15132419764995575, 0.11246553063392639, -0.1715238243341446, 0.16077862679958344, 0.11331047862768173, 0.11579257994890213, 0.0037697111256420612, 0.003942706156522036, -0.05636288598179817, 0.22300675511360168, -0.25378715991973877, -0.11330767720937729, -0.13102522492408752, 0.11934519559144974, 0.05491691082715988, -0.0237084049731493, -0.043397728353738785, 0.06668999791145325, 0.14133816957473755, 0.12036966532468796, -0.12489274144172668, -0.13825902342796326, 0.15348084270954132, -0.15006130933761597, -0.059794992208480835, 0.1298140585422516, 0.1209663525223732, -0.1822333186864853, 0.0865250751376152]"
student,U00406,"['CANON_0002', 'CANON_0010', 'CANON_0011', 'CANON_0004', 'CANON_0008']","[0.03972705081105232, 0.07293243706226349, 0.2757200300693512, 0.15135140717029572, -0.07937576621770859, -0.014028956182301044, 0.15503107011318207, -0.23228411376476288, -0.08636502176523209, 0.12772811949253082, 0.0907062441110611, -0.005791797302663326, -0.020423803478479385, 0.04803461953997612, -0.056735772639513016, -0.17619842290878296, -0.1246028020977974, -0.04642103239893913, 0.05261273309588432, 0.11289836466312408, 0.13191360235214233, -0.0739114060997963, 0.12189452350139618, 0.11032900959253311, 0.07382601499557495, -0.19860491156578064, -0.17793171107769012, -0.20592693984508514, -0.0030923427548259497, -0.15214639902114868, 0.1353413164615631, 0.09927960485219955, -0.18150722980499268, 0.14002661406993866, 0.15051184594631195, -0.08271391689777374, 0.09530270099639893, -0.1614215075969696, 0.10703779757022858, 0.13103169202804565, 0.17065976560115814, -0.04951219633221626, -0.020652679726481438, -0.15270495414733887, 0.07275427132844925, -0.155806303024292, -0.08278185874223709, 0.019560378044843674, 0.14158491790294647, -0.004456787370145321, 0.003954838961362839, -0.007153320591896772, 0.0889255702495575, 0.06418308615684509, 0.058663155883550644, -0.14211416244506836, -0.0977158173918724, 0.2570941150188446, -0.13447067141532898, 0.005043945740908384, 0.1750974804162979, 0.16784992814064026, -0.11790309101343155, 0.16448664665222168]"
student,U00407,"['CANON_0007', 'CANON_0008']","[-0.06279847025871277, 0.1420358568429947, 0.26559552550315857, 0.11039569973945618, -0.051019519567489624, 0.09367334097623825, 0.1542997658252716, -0.23309645056724548, -0.10623189061880112, 0.24295808374881744, 0.05022970214486122, 0.05548495426774025, 0.026106515899300575, 0.05684303492307663, 0.11565206944942474, -0.15590114891529083, -0.06669455766677856, -0.15321007370948792, -0.04860212653875351, 0.04811101406812668, 0.07924886047840118, 0.029771948233246803, 0.04403628036379814, -0.025306329131126404, 0.009031250141561031, -0.18121826648712158, -0.11580238491296768, -0.14262694120407104, 0.003185465233400464, -0.22809965908527374, 0.13029928505420685, 0.12349306792020798, -0.15350891649723053, 0.07915368676185608, 0.09063602983951569, -0.05866766348481178, 0.07136904448270798, -0.17279580235481262, 0.15501105785369873, 0.0973234474658966, 0.08492639660835266, 0.036316268146038055, -0.03574817255139351, -0.1384519785642624, 0.17595840990543365, -0.1974354088306427, -0.0022332780063152313, -0.0690208300948143, 0.15495741367340088, 0.03948085755109787, -0.00714639900252223, -0.03764381632208824, 0.10849100351333618, 0.25448450446128845, 0.015497592277824879, -0.09454596042633057, -0.08650070428848267, 0.21839939057826996, -0.14158344268798828, -0.1340189278125763, 0.0897180363535881, 0.2040974199771881, -0.1104559376835823, 0.10661148279905319]"
student,U00408,"['CANON_0001', 'CANON_0007', 'CANON_0003', 'CANON_0000', 'CANON_0008']","[-0.030077580362558365, 0.12393638491630554, 0.1680503636598587, 0.04531834274530411, -0.0965609923005104, 0.07489841431379318, 0.14507843554019928, -0.21998381614685059, -0.10035434365272522, 0.20957767963409424, 0.03890671581029892, 0.09761717915534973, 0.04869813099503517, -0.013562826439738274, 0.07692874222993851, -0.22252868115901947, -0.012279792688786983, -0.16828259825706482, -0.10120422393083572, 0.1195300742983818, 0.06772281974554062, -0.0333562009036541, 0.10021461546421051, -0.03622036427259445, 0.06205613911151886, -0.160549134016037, -0.10237707942724228, -0.20265312492847443, 0.043967146426439285, -0.24464137852191925, 0.16983334720134735, 0.037018753588199615, -0.07647321373224258, 0.13132072985172272, 0.11587965488433838, -0.0864013284444809, 0.09526320546865463, -0.151443749666214, 0.13197627663612366, 0.11801515519618988, 0.1318502277135849, -0.041927605867385864, 0.02214987948536873, -0.1083388552069664, 0.20394441485404968, -0.20399712026119232, -0.061521295458078384, -0.11001700907945633, 0.15377792716026306, 0.07597997039556503, -0.09346088767051697, -0.05391322448849678, 0.09040965139865875, 0.18310976028442383, 0.12549574673175812, -0.12735971808433533, -0.16200710833072662, 0.1535787582397461, -0.10303269326686859, -0.13466963171958923, 0.11585673689842224, 0.13705933094024658, -0.16420795023441315, 0.11184821277856827]"
student,U00409,"['CANON_0005', 'CANON_0010']","[0.05385085940361023, 0.10943098366260529, 0.19503295421600342, 0.10522077232599258, -0.10823743790388107, -0.10279920697212219, 0.13343913853168488, -0.192006915807724, 0.04513872414827347, 0.11970288306474686, 0.06404770910739899, 0.1151851937174797, 0.09911205619573593, 0.09662909805774689, -0.03349689766764641, -0.0701868087053299, -0.14284290373325348, -0.00021335986093617976, -0.08045826852321625, 0.15831910073757172, 0.07733514159917831, -0.13043659925460815, 0.08777297288179398, 0.037499621510505676, 0.12532275915145874, -0.20425137877464294, -0.08854323625564575, -0.20381872355937958, 0.021855413913726807, -0.2685745358467102, 0.1553235799074173, 0.18455637991428375, -0.20494577288627625, 0.11174701154232025, 0.037537217140197754, -0.11024463176727295, 0.10554724931716919, -0.1859011948108673, 0.010349955409765244, 0.1327892541885376, 0.14425382018089294, -0.051743071526288986, -0.06461635231971741, -0.052987437695264816, 0.1928981989622116, -0.16005975008010864, -0.14546239376068115, -0.06662245094776154, 0.09118327498435974, -0.05693621560931206, -0.013158566318452358, 0.06170393154025078, 0.19054313004016876, 0.08696921169757843, -0.060561683028936386, -0.09816160798072815, -0.07398414611816406, 0.2108616828918457, -0.09974940121173859, 0.12160209566354752, 0.07271599769592285, 0.1885104775428772, -0.177638977766037, 0.09117656946182251]"
student,U00410,"['CANON_0003', 'CANON_0009']","[-0.00914562027901411, 0.11777893453836441, 0.1332489550113678, 0.002401565434411168, -0.1369878053665161, 0.01399040874093771, 0.05825796350836754, -0.06274951994419098, -0.10581380873918533, 0.11514440178871155, -0.01821167953312397, 0.039982717484235764, 0.1664297878742218, 0.07767487317323685, 0.011018816381692886, -0.13240742683410645, -0.06353521347045898, -0.05730966106057167, -0.14072851836681366, 0.11097700148820877, -0.00259114196524024, -0.017956828698515892, 0.044953830540180206, 0.0858272910118103, 0.08986088633537292, -0.1628606766462326, -0.1253860741853714, -0.19357047975063324, -0.029510971158742905, -0.2569185495376587, 0.18703849613666534, -0.07094579935073853, -0.12908227741718292, 0.11950436979532242, 0.1898282766342163, -0.17132729291915894, 0.11962902545928955, -0.09222277253866196, 0.20700296759605408, 0.20470578968524933, 0.03562825545668602, 0.009382025338709354, -0.013046754524111748, -0.1186986118555069, 0.1979113221168518, -0.23331628739833832, -0.1713908463716507, -0.19476373493671417, 0.1148420125246048, 0.09306053817272186, 0.07373032718896866, -0.11846911907196045, 0.007705500349402428, 0.07174941152334213, 0.1649651676416397, -0.14294229447841644, -0.1244792714715004, 0.12102688103914261, -0.16877694427967072, -0.10125581920146942, 0.18791885673999786, 0.12683351337909698, -0.15938319265842438, -0.009369743056595325]"
student,U00411,"['CANON_0002', 'CANON_0000', 'CANON_0005']","[0.12966638803482056, 0.11251969635486603, 0.056872449815273285, 0.17757052183151245, -0.06545014679431915, -0.1385851353406906, 0.16802699863910675, -0.26634255051612854, -0.1404411643743515, 0.1913445144891739, 0.12710897624492645, -0.000685587408952415, 0.022051796317100525, -0.002657252363860607, 0.045007288455963135, -0.14672359824180603, -0.04807223007082939, -0.021138077601790428, -0.035131920129060745, 0.14503979682922363, 0.03595397248864174, 0.00547433877363801, 0.1216336339712143, -0.03955520689487457, 0.20137958228588104, -0.22300457954406738, -0.07040298730134964, -0.27433285117149353, 0.040424179285764694, -0.19976575672626495, 0.22046560049057007, 0.20242491364479065, -0.0856119841337204, 0.049509383738040924, 0.13813470304012299, -0.10214922577142715, 0.1366078406572342, -0.1351586878299713, 0.15526390075683594, 0.1024145632982254, 0.1260053664445877, -0.1225101500749588, -0.0013159543741494417, -0.07664644718170166, 0.1869525909423828, -0.09311562776565552, -0.07284160703420639, -0.04214024171233177, 0.13926604390144348, -0.031185567378997803, 0.04239625111222267, 0.004503220785409212, 0.08292760699987411, 0.13592210412025452, 0.09406305849552155, -0.08992243558168411, -0.09129541367292404, 0.15065543353557587, -0.12334960699081421, 0.04383128881454468, 0.07305345684289932, 0.1596193164587021, -0.14148715138435364, 0.10230571776628494]"
student,U00412,"['CANON_0006', 'CANON_0000', 'CANON_0002', 'CANON_0009', 'CANON_0010']","[0.08523721992969513, 0.11669162660837173, 0.13617675006389618, 0.17773491144180298, -0.05696787312626839, -0.06591254472732544, 0.10598490387201309, -0.23610644042491913, -0.08966013044118881, 0.10940823704004288, 0.11380140483379364, -0.011782956309616566, -0.009993838146328926, 0.028419461101293564, 0.07312923669815063, -0.13929782807826996, -0.048585109412670135, -0.07991377264261246, -0.019746456295251846, 0.12070026993751526, 0.11505397409200668, -0.04387722909450531, 0.07570367306470871, -0.023869110271334648, 0.11259177327156067, -0.2000054568052292, -0.044144995510578156, -0.23162010312080383, 0.031568385660648346, -0.2278887927532196, 0.2084217518568039, 0.06209797039628029, -0.11475635319948196, 0.15619799494743347, 0.19830624759197235, -0.17118766903877258, 0.1481536626815796, -0.09994339942932129, 0.13298961520195007, 0.16206347942352295, 0.11898390203714371, -0.058371253311634064, -0.052975501865148544, -0.1645924150943756, 0.18460404872894287, -0.1933785378932953, -0.17282578349113464, -0.08585921674966812, 0.1151840016245842, 0.006304257083684206, 0.025425946339964867, -0.061758413910865784, 0.08512739092111588, 0.1416831761598587, 0.11495692282915115, -0.10888861864805222, 0.0041752527467906475, 0.10105793923139572, -0.18057148158550262, 0.003903741715475917, 0.11685587465763092, 0.1928623467683792, -0.16128422319889069, 0.11768244951963425]"
student,U00413,"['CANON_0011', 'CANON_0001', 'CANON_0008', 'CANON_0000']","[-0.005345574114471674, 0.07776200771331787, 0.15648843348026276, 0.11053328961133957, -0.08152838051319122, 0.07259662449359894, 0.15743757784366608, -0.2601451873779297, -0.11511781811714172, 0.17156419157981873, 0.07453498989343643, 0.09542587399482727, -0.02737181819975376, -0.12234445661306381, -0.026503846049308777, -0.21563442051410675, -0.005367144476622343, -0.168000265955925, -0.0402589812874794, 0.12924961745738983, 0.013357564806938171, -0.06582628190517426, 0.12252793461084366, -0.025602241978049278, 0.05065208300948143, -0.15665915608406067, -0.05985935404896736, -0.21909549832344055, -0.00028855723212473094, -0.16208264231681824, 0.16573531925678253, 0.08295649290084839, -0.09585386514663696, 0.20567604899406433, 0.15192683041095734, -0.08847630769014359, 0.10577039420604706, -0.11017321050167084, 0.08977041393518448, 0.10245254635810852, 0.19681590795516968, -0.10066960752010345, 0.05086163803935051, -0.11949032545089722, 0.11427412182092667, -0.22868140041828156, 0.00870826467871666, -0.03307463601231575, 0.10684916377067566, 0.08786552399396896, -0.16367240250110626, 0.042100097984075546, 0.09701551496982574, 0.1609906703233719, 0.09928783774375916, -0.08066980540752411, -0.2002192884683609, 0.2188255935907364, -0.11664171516895294, -0.08276276290416718, 0.13288989663124084, 0.07508078962564468, -0.1248086616396904, 0.15252356231212616]"
student,U00414,"['CANON_0004', 'CANON_0005', 'CANON_0007', 'CANON_0003', 'CANON_0002']","[0.04339689388871193, 0.1749386042356491, 0.19439466297626495, 0.047227952629327774, -0.12965986132621765, -0.06776048243045807, 0.13903486728668213, -0.2028159499168396, -0.11853093653917313, 0.166427880525589, 0.024450788274407387, 0.011200590059161186, 0.07432729005813599, 0.16093169152736664, 0.012475310824811459, -0.17418497800827026, -0.10156228393316269, 0.008988753892481327, -0.026192083954811096, 0.14012812077999115, 0.09920880198478699, -0.018003175035119057, 0.1451983004808426, 0.06497053056955338, 0.13761745393276215, -0.20953525602817535, -0.2006458044052124, -0.20137783885002136, 0.006183563265949488, -0.20841346681118011, 0.17361287772655487, 0.11049363762140274, -0.15140917897224426, 0.002746479818597436, 0.09478408843278885, -0.1068224236369133, 0.09275641292333603, -0.22390177845954895, 0.1778481900691986, 0.07873310148715973, 0.11662434041500092, -0.00179553241468966, -0.023551225662231445, -0.054815277457237244, 0.18546822667121887, -0.1514393538236618, -0.12005560845136642, -0.042819954454898834, 0.15921995043754578, 0.007434858474880457, 0.053015466779470444, -0.07225315272808075, 0.07724431157112122, 0.10065034031867981, 0.10470552742481232, -0.17022478580474854, -0.10863824188709259, 0.1732514649629593, -0.13480553030967712, -0.02051110751926899, 0.12661851942539215, 0.15208779275417328, -0.1413140892982483, 0.07689718157052994]"
student,U00415,"['CANON_0001', 'CANON_0007', 'CANON_0008', 'CANON_0005']","[-0.012601368129253387, 0.16032551229000092, 0.18255822360515594, 0.0593721829354763, -0.10897475481033325, 0.007751224562525749, 0.2083369791507721, -0.23640820384025574, -0.034345097839832306, 0.21438390016555786, 0.03487233445048332, 0.14668378233909607, 0.039434224367141724, 0.027396926656365395, 0.07181347161531448, -0.17758376896381378, -0.04164987802505493, -0.0904996395111084, -0.09725667536258698, 0.14333027601242065, 0.045828938484191895, -0.03020472452044487, 0.06927815824747086, -0.06566017121076584, 0.05497322976589203, -0.21115818619728088, -0.08566046506166458, -0.19493108987808228, -0.003044641111046076, -0.2161722481250763, 0.16283950209617615, 0.14190849661827087, -0.16296163201332092, 0.056634023785591125, 0.05966583266854286, -0.08834590017795563, 0.08526523411273956, -0.19851374626159668, 0.09769555181264877, 0.08482520282268524, 0.139763742685318, -0.0014284569770097733, 0.0022483118809759617, -0.058745402842760086, 0.17655818164348602, -0.2224232405424118, -0.00996626541018486, -0.08075714856386185, 0.13016879558563232, 0.03166160359978676, -0.08849076181650162, 0.0045804474502801895, 0.09508907049894333, 0.2099440097808838, 0.03375604748725891, -0.09856553375720978, -0.14372150599956512, 0.2238282710313797, -0.12508955597877502, -0.06156467646360397, 0.10100005567073822, 0.14763511717319489, -0.17498253285884857, 0.1463206559419632]"
student,U00416,"['CANON_0003', 'CANON_0008', 'CANON_0005']","[-0.04550229012966156, 0.10160843282938004, 0.16493269801139832, 0.05418409779667854, -0.13316801190376282, 0.04873146116733551, 0.1628698855638504, -0.12218768149614334, -0.0573345348238945, 0.21857790648937225, 0.026257596909999847, 0.13054373860359192, 0.1644023209810257, -0.00463314400985837, -0.034183524549007416, -0.18026787042617798, -0.0992400199174881, -0.02303299494087696, -0.15850330889225006, 0.07012974470853806, -0.006271073129028082, -0.030515076592564583, 0.1215192899107933, 0.11487613618373871, 0.06573091447353363, -0.23175692558288574, -0.19490669667720795, -0.17266692221164703, -0.030865512788295746, -0.2676547169685364, 0.12350108474493027, 0.13290223479270935, -0.200975701212883, 0.06920412927865982, 0.11858764290809631, -0.07632851600646973, 0.05742301419377327, -0.21255885064601898, 0.11235663294792175, 0.14438067376613617, 0.07064440101385117, -0.009169179946184158, -0.025399476289749146, -0.03395190089941025, 0.15807579457759857, -0.14770962297916412, 0.0006970399408601224, -0.09872370213270187, 0.131292462348938, 0.055512093007564545, -0.03423234075307846, -0.015261790715157986, 0.10614582151174545, 0.15107212960720062, -0.007042547222226858, -0.12270810455083847, -0.18033011257648468, 0.24221225082874298, -0.09533338993787766, -0.04887731000781059, 0.1401306539773941, 0.17580804228782654, -0.17589572072029114, 0.013585477136075497]"
student,U00417,"['CANON_0001', 'CANON_0010']","[0.017381565645337105, 0.0805562362074852, 0.20962882041931152, 0.04094945266842842, -0.10212097316980362, -0.010619750246405602, 0.17017216980457306, -0.21477942168712616, 0.1062396764755249, 0.07896503061056137, 0.04122823476791382, 0.16981801390647888, -0.03345498442649841, 0.0067726303823292255, 0.06756222993135452, -0.17370136082172394, -0.05584515631198883, -0.15123482048511505, -0.07245074212551117, 0.21051540970802307, 0.1722133308649063, -0.17713941633701324, 0.015404303558170795, -0.06428565084934235, 0.028775880113244057, -0.1380661278963089, -0.03496551141142845, -0.22244541347026825, 0.08517397940158844, -0.18856222927570343, 0.14624495804309845, -0.008365290239453316, -0.09840423613786697, 0.1798703968524933, 0.031235642731189728, -0.0929928794503212, 0.09192097187042236, -0.12008331716060638, -0.021591968834400177, 0.1468283087015152, 0.20093683898448944, -0.05763097107410431, 0.027251148596405983, -0.11135312914848328, 0.13559305667877197, -0.2034481167793274, -0.14460477232933044, -0.08666878938674927, 0.10947959870100021, -0.014516186900436878, -0.15523597598075867, 0.008834714069962502, 0.08823412656784058, 0.0425911508500576, 0.09409672021865845, -0.11625538766384125, -0.08698718249797821, 0.13879485428333282, -0.047779254615306854, -0.004839126020669937, 0.13846011459827423, 0.14158649742603302, -0.23239471018314362, 0.2643372118473053]"
student,U00418,"['CANON_0003', 'CANON_0001', 'CANON_0000', 'CANON_0006']","[-0.005195152014493942, 0.153880774974823, 0.08770028501749039, 0.03972138464450836, -0.1258503943681717, 0.04951651394367218, 0.10655428469181061, -0.20808817446231842, -0.08648017793893814, 0.13691771030426025, 0.035909026861190796, 0.10442624241113663, 0.03465894237160683, -0.039224736392498016, 0.04216459020972252, -0.24494165182113647, 0.011874157004058361, -0.12014768272638321, -0.11441665142774582, 0.12984099984169006, 0.07473493367433548, -0.07682167738676071, 0.16143320500850677, -0.019862961024045944, 0.068222276866436, -0.17745167016983032, -0.09289837628602982, -0.19897150993347168, 0.03092309646308422, -0.2452227622270584, 0.18434178829193115, 0.011181863956153393, -0.07745200395584106, 0.15100137889385223, 0.16289420425891876, -0.1573723554611206, 0.1001906543970108, -0.16699756681919098, 0.10433613508939743, 0.10278976708650589, 0.14434339106082916, -0.04607773944735527, 0.00030574051197618246, -0.06073927506804466, 0.20689183473587036, -0.22773385047912598, -0.10301786661148071, -0.0999222844839096, 0.10984361916780472, 0.10707753151655197, -0.15618214011192322, -0.07449062168598175, 0.10139986127614975, 0.17050312459468842, 0.15463656187057495, -0.13649383187294006, -0.11869744211435318, 0.06583660840988159, -0.11919502913951874, -0.08827921003103256, 0.11849114298820496, 0.10959036648273468, -0.19908683001995087, 0.07904130220413208]"
student,U00419,"['CANON_0011', 'CANON_0007', 'CANON_0005']","[0.011141548864543438, 0.2353198230266571, 0.20135033130645752, 0.08777502924203873, -0.14549855887889862, -0.05316893756389618, 0.06061357259750366, -0.2585473656654358, -0.16220372915267944, 0.11998606473207474, -0.022461678832769394, 0.04344985634088516, 0.03255748748779297, 0.13193364441394806, -0.0676875188946724, -0.07495293021202087, -0.1544792354106903, -0.03069869801402092, -0.02213013358414173, 0.15526670217514038, -0.0307928416877985, -0.049459539353847504, 0.13695023953914642, 0.058770712465047836, 0.11502296477556229, -0.17796237766742706, -0.12856817245483398, -0.1939489245414734, -0.0623290054500103, -0.1645953357219696, 0.19824658334255219, 0.23653466999530792, -0.19165745377540588, 0.06297681480646133, 0.04556373506784439, -0.1510138362646103, 0.09134891629219055, -0.20622596144676208, 0.18466201424598694, 0.0016525264363735914, 0.15772029757499695, -0.011125396005809307, -0.010661475360393524, 0.006909558083862066, 0.1874273717403412, -0.24070625007152557, -0.03822505474090576, 0.03360313922166824, 0.059664417058229446, 0.04196413606405258, -0.021388204768300056, 0.09212041646242142, 0.16702565550804138, 0.12389123439788818, 0.035705793648958206, -0.06697969138622284, -0.13203735649585724, 0.18272794783115387, -0.1500599980354309, 0.04191554710268974, 0.07879292219877243, 0.07517637312412262, -0.08176983892917633, 0.03737852722406387]"
student,U00420,"['CANON_0007', 'CANON_0008']","[-0.06279847025871277, 0.1420358568429947, 0.26559552550315857, 0.11039569973945618, -0.051019519567489624, 0.09367334097623825, 0.1542997658252716, -0.23309645056724548, -0.10623189061880112, 0.24295808374881744, 0.05022970214486122, 0.05548495426774025, 0.026106515899300575, 0.05684303492307663, 0.11565206944942474, -0.15590114891529083, -0.06669455766677856, -0.15321007370948792, -0.04860212653875351, 0.04811101406812668, 0.07924886047840118, 0.029771948233246803, 0.04403628036379814, -0.025306329131126404, 0.009031250141561031, -0.18121826648712158, -0.11580238491296768, -0.14262694120407104, 0.003185465233400464, -0.22809965908527374, 0.13029928505420685, 0.12349306792020798, -0.15350891649723053, 0.07915368676185608, 0.09063602983951569, -0.05866766348481178, 0.07136904448270798, -0.17279580235481262, 0.15501105785369873, 0.0973234474658966, 0.08492639660835266, 0.036316268146038055, -0.03574817255139351, -0.1384519785642624, 0.17595840990543365, -0.1974354088306427, -0.0022332780063152313, -0.0690208300948143, 0.15495741367340088, 0.03948085755109787, -0.00714639900252223, -0.03764381632208824, 0.10849100351333618, 0.25448450446128845, 0.015497592277824879, -0.09454596042633057, -0.08650070428848267, 0.21839939057826996, -0.14158344268798828, -0.1340189278125763, 0.0897180363535881, 0.2040974199771881, -0.1104559376835823, 0.10661148279905319]"
student,U00421,"['CANON_0009', 'CANON_0004', 'CANON_0011', 'CANON_0005', 'CANON_0002']","[0.093927301466465, 0.1377187818288803, 0.17677433788776398, 0.1123131513595581, -0.11312700808048248, -0.11237581819295883, 0.14645737409591675, -0.21699874103069305, -0.1330132931470871, 0.11613868176937103, 0.06079573556780815, -0.016648732125759125, 0.027561012655496597, 0.10182444751262665, -0.07217731326818466, -0.13214920461177826, -0.08975300192832947, 0.03908480703830719, 0.0333092100918293, 0.15819653868675232, 0.035151995718479156, -0.026811793446540833, 0.13060356676578522, 0.06073259189724922, 0.14630179107189178, -0.21753188967704773, -0.13264864683151245, -0.2246314138174057, -0.057791680097579956, -0.14426890015602112, 0.19359467923641205, 0.12480247020721436, -0.1904623657464981, 0.0666646659374237, 0.1610213667154312, -0.14568422734737396, 0.13354524970054626, -0.15796217322349548, 0.16534867882728577, 0.09955325722694397, 0.15354031324386597, -0.03746188431978226, -0.016743892803788185, -0.09888399392366409, 0.11534029990434647, -0.2104346603155136, -0.10687379539012909, -0.016273442655801773, 0.11208345741033554, 0.012198231182992458, 0.05918470770120621, -0.011898862197995186, 0.051705677062273026, 0.08183053880929947, 0.0923856645822525, -0.12949420511722565, -0.11687402427196503, 0.24103838205337524, -0.20313061773777008, 0.03635242581367493, 0.15654543042182922, 0.1028834879398346, -0.1014961302280426, 0.10019269585609436]"
student,U00422,"['CANON_0010', 'CANON_0008', 'CANON_0003', 'CANON_0006']","[-0.047978706657886505, 0.1125701442360878, 0.22194145619869232, 0.10503269731998444, -0.1085345447063446, 0.08026070147752762, 0.10264596343040466, -0.1589590460062027, -0.027771858498454094, 0.1354159265756607, 0.04875509813427925, 0.0889308899641037, 0.0709947720170021, 0.011585080996155739, 0.010238862596452236, -0.1897670477628708, -0.10864391177892685, -0.0856289491057396, -0.10429367423057556, 0.05865347757935524, 0.11692992597818375, -0.0913078635931015, 0.11434148252010345, 0.11448176205158234, 0.012563393451273441, -0.21270857751369476, -0.17167723178863525, -0.15891535580158234, 0.005818184465169907, -0.27611494064331055, 0.12418026477098465, 0.05403025075793266, -0.19042573869228363, 0.16500729322433472, 0.1616414189338684, -0.13092753291130066, 0.06701552122831345, -0.19282576441764832, 0.0837143212556839, 0.1655857264995575, 0.0952373668551445, 0.007427400443702936, -0.07046908885240555, -0.1025620698928833, 0.160208061337471, -0.18636217713356018, -0.09504404664039612, -0.0796823650598526, 0.11594631522893906, 0.05692874640226364, -0.06859194487333298, -0.05795671045780182, 0.13834251463413239, 0.1447407454252243, 0.027043417096138, -0.1375289410352707, -0.05473100394010544, 0.1490926593542099, -0.11584784835577011, -0.04436206817626953, 0.15169118344783783, 0.22115595638751984, -0.1983342468738556, 0.06354397535324097]"
student,U00423,"['CANON_0009', 'CANON_0007']","[0.030456364154815674, 0.19545786082744598, 0.18078963458538055, 0.06375285983085632, -0.07170482724905014, -0.04693586751818657, 0.071464404463768, -0.19996625185012817, -0.13214647769927979, 0.13404777646064758, 0.01226481981575489, -0.011215858161449432, 0.045262038707733154, 0.17477738857269287, 0.12593695521354675, -0.05976893752813339, -0.03539189323782921, -0.10205155611038208, -0.030092628672719002, 0.13378655910491943, 0.03815149888396263, 0.034242741763591766, -0.006355661898851395, -0.09544753283262253, 0.09529575705528259, -0.14207611978054047, -0.009267183020710945, -0.1786806285381317, -0.01762687787413597, -0.2160441279411316, 0.21882206201553345, 0.027256160974502563, -0.11598838120698929, 0.07389688491821289, 0.11725951731204987, -0.17289787530899048, 0.15096387267112732, -0.08567117899656296, 0.21816547214984894, 0.11190769821405411, 0.07330407202243805, 0.040031544864177704, -0.03709843009710312, -0.15562006831169128, 0.2389027178287506, -0.2885569930076599, -0.17488156259059906, -0.14478065073490143, 0.10895932465791702, 0.03871133178472519, 0.10440376400947571, -0.0801410898566246, 0.046888966113328934, 0.18806007504463196, 0.12904606759548187, -0.09134435653686523, -0.03332502022385597, 0.1194421574473381, -0.23258604109287262, -0.08572946488857269, 0.08724217116832733, 0.12981492280960083, -0.09152291715145111, 0.06800572574138641]"
student,U00424,"['CANON_0005', 'CANON_0004']","[0.07729431986808777, 0.10817671567201614, 0.15139615535736084, -0.011374330148100853, -0.10867540538311005, -0.10077501833438873, 0.1971697062253952, -0.16488561034202576, -0.044366706162691116, 0.16724678874015808, 0.06995882838964462, 0.04812689498066902, 0.12317952513694763, 0.14629578590393066, -0.11938069760799408, -0.16530968248844147, 0.00229832180775702, 0.12453513592481613, 0.029100028797984123, 0.133640319108963, 0.06429126858711243, -0.03914491459727287, 0.2358071357011795, 0.015407780185341835, 0.15708431601524353, -0.2014002948999405, -0.14739546179771423, -0.12145185470581055, -0.0440693236887455, -0.19843420386314392, 0.11183758825063705, 0.12417186796665192, -0.19441115856170654, -0.0033928940538316965, 0.0888414978981018, -0.07140841335058212, 0.1105482205748558, -0.24130715429782867, 0.012328564189374447, 0.04034097120165825, 0.16701817512512207, -0.013193142600357533, -0.058200787752866745, -0.04189173877239227, 0.13785170018672943, -0.18296638131141663, -0.12157130986452103, -0.043759915977716446, 0.13179659843444824, 0.003672744845971465, -0.010577520355582237, -0.05048033222556114, 0.11633629351854324, 0.1546049565076828, -0.02743855118751526, -0.18064580857753754, -0.17419984936714172, 0.30112671852111816, -0.18417057394981384, 0.03912213072180748, 0.06708299368619919, 0.0645393654704094, -0.07836620509624481, 0.04113765060901642]"
